word,sw,phonetic,definition,translation,pos,collins,oxford,tag,bnc,frq,word_lower
namely,namely,'neimli,r. as follows,"adv. 即, 就是, 换句话说",r:100,2,0,cet4 cet6 ky ielts,3346,5524,namely
nap,nap,næp,"n. a soft or fuzzy surface texture
n. sleeping for a short period of time (usually not in bed)
v. take a siesta","n. 小睡, 稍睡, 细毛, 孤注一掷
vi. 小睡, 疏忽
vt. 使拉毛, 打盹度过, 预测...为获胜马",v:25/n:75,1,0,cet4 cet6 ky ielts,15002,7438,nap
napkin,napkin,'næpkin,n. a small piece of table linen that is used to wipe the mouth and to cover the lap in order to protect clothing,"n. 餐巾, 餐巾纸, 尿布",n:100,1,0,cet6 ky,12892,7155,napkin
narration,narration,nә'reiʃәn,"n. the act of giving an account describing incidents or a course of events
n. (rhetoric) the second section of an oration in which the facts are set forth","n. 叙述, 故事, 叙述文
[法] 陈诉, 原告陈述者事实",n:100,0,0,cet6 toefl,21510,10868,narration
narrative,narrative,'nærәtiv,"n. a message that tells the particulars of an act or occurrence or course of events; presented in writing or drama or cinema or as a radio or television program
s. consisting of or characterized by the telling of a story","n. 叙述, 故事
a. 叙述的, 叙事的, 故事体的",j:33/n:67,2,0,cet6 ky ielts gre,5167,3097,narrative
narrow,narrow,'nærәu,"n. a narrow strait connecting two bodies of water
v. make or become more narrow or restricted
a. not wide
s. limited in size or scope","n. 狭窄部分, 隘路
a. 狭窄的, 仔细的, 有限的, 勉强的, 狭隘的, 手紧的
vi. 变窄
vt. 使变狭窄",j:80/v:20,4,1,gk cet4 cet6 ky toefl,1725,2007,narrow
nasty,nasty,'nɑ:sti,"a. offensive or even (of persons) malicious
s. exasperatingly difficult to handle or circumvent","a. 污秽的, 下流的, 险恶的",j:99/n:1,2,0,cet4 cet6 ky ielts,3646,4476,nasty
nation,nation,'neiʃәn,"n. the people who live in a nation or country
n. United States prohibitionist who raided saloons and destroyed bottles of liquor with a hatchet (1846-1911)
n. a federation of tribes (especially Native American tribes)","n. 国家, 民族
[法] 民族, 国家",n:100,5,1,gk cet4 cet6 ky,1177,412,nation
national,national,'næʃәnәl,"n. a person who owes allegiance to that nation
a. of or relating to or belonging to a nation or country
a. limited to or in the interests of a particular nation
a. concerned with or applicable to or belonging to an entire nation or country","a. 国家的, 国立的, 全国性的, 民族的
[经] 全国性的, 国家的, 国民的",j:99/n:1,5,1,zk gk cet4 cet6 ky ielts,232,231,national
nationality,nationality,.næʃә'nælәti,"n. people having common origins or traditions and often comprising a nation
n. the status of belonging to a particular nation by birth or naturalization","n. 国籍, 国家, 民族性
[法] 国家, 民族, 国民",n:100,2,0,gk cet4 cet6 ky toefl ielts,5673,7751,nationality
native,native,'neitiv,"n. an indigenous person who was born in a particular place
n. a person born in a particular place or country
n. indigenous plants and animals
a. characteristic of or existing by virtue of geographic origin","n. 本地人, 土产, 当地人
a. 本国的, 与生俱来的, 自然的",j:86/n:14,3,0,gk cet4 cet6 ky ielts,3140,1403,native
natural,natural,'nætʃәrәl,"n. someone regarded as certain to succeed
n. a notation cancelling a previous sharp or flat
n. (craps) a first roll of 7 or 11 that immediately wins the stake
a. in accordance with nature; relating to or concerning nature","n. 白痴
a. 自然的, 自然界的, 本能的, 天然的, 物质的, 正常的, 原始的, 自然数的",r:1/j:99,4,1,zk gk cet4 cet6 ky toefl ielts,709,715,natural
naturally,naturally,'nætʃәrәli,"r. as might be expected
r. according to nature; by natural means; without artificial help
r. through inherent nature
r. in a natural or normal manner","adv. 自然地, 以自然力, 天生地",r:100,3,1,cet4 cet6,2088,2795,naturally
nature,nature,'neitʃә,"n. the essential qualities or characteristics by which something is recognized
n. a causal agent creating and controlling things in the universe
n. the natural physical world including plants and animals and landscapes etc.
n. the complex of emotional and intellectual attributes that determine a person's characteristic actions and reactions","n. 自然, 大自然, 本性, 性格, 性质
[医] 自然, 大自然; 本性, 性能",n:100,4,1,zk gk cet4 cet6 ky ielts,553,696,nature
naughty,naughty,'nɒ:ti,s. badly behaved,"a. 顽皮的, 没规矩的, 不适当的, 下流的",j:100,1,0,cet4 cet6 ky toefl,7181,12639,naughty
naval,naval,'neivl,a. connected with or belonging to or used in a navy,"a. 海军的, 军舰的, 有舰队的
[法] 海军的, 军舰的, 船的",j:100,3,0,cet4 cet6 ky toefl ielts,4376,4941,naval
nave,nave,neiv,n. the central area of a church,"n. (教堂)中殿, 中央广场, 轮毂
[机] 轮毂",n:100,0,0,cet6,9272,15915,nave
navigation,navigation,.nævi'geiʃәn,"n. the guidance of ships or airplanes from place to place
n. ship traffic","n. 航行, 航海, 导航
[经] 航空, 航海, 航船",n:100,1,0,cet4 cet6 ky toefl ielts,7152,8237,navigation
navy,navy,'neivi,n. an organization of military vessels belonging to a country and available for sea warfare,"n. 海军, 海军人员, 海军军力, 烟蒂",n:100,3,1,gk cet4 cet6 ky,3375,5950,navy
nearby,nearby,'niәbai,"s. close at hand
r. not far away in relative terms","a. 附近的, 近旁的
adv. 在附近, 近旁地
prep. 在...附近",r:36/j:64,3,1,gk cet4 cet6 ky,3327,2423,nearby
neat,neat,ni:t,"s. clean or organized
s. showing care in execution
s. free from what is tawdry or unbecoming
s. without water","a. 整洁的, 巧妙的, 匀称的, 简洁的
n. 牛",j:100,3,1,gk cet4 cet6 ky toefl ielts,3823,4683,neat
necessarily,necessarily,'nesisәrili,"r. in an essential manner
r. as a highly likely consequence","adv. 必然地, 必须地, 必要地",r:100,3,1,cet4 cet6,1642,1957,necessarily
necessitate,necessitate,ni'sesiteit,"v. require as useful, just, or proper
v. cause to be a concomitant","vt. 迫使, 使成为必需, 需要",v:100,1,0,cet6 ky ielts,7107,10233,necessitate
necessity,necessity,ni'sesәti,"n. the condition of being essential or indispensable
n. anything indispensable","n. 需要, 必需品, 必然
[法] 必要性, 必然性, 必要",n:100,2,0,cet4 cet6 ky toefl,3374,3951,necessity
neck,neck,nek,"n. the part of an organism (human or animal) that connects the head to the rest of the body
n. a narrow elongated projecting strip of land
n. a cut of meat from the neck of an animal
n. a narrow part of an artifact that resembles a neck in position or form","n. 脖子, 衣领, 颈
vi. 拥抱, 拥吻, 收缩
vt. 割颈",v:2/n:98,3,1,zk gk cet4 cet6 ky toefl ielts,1569,1521,neck
necklace,necklace,'neklis,n. jewelry consisting of a cord or chain (often bearing gems) worn about the neck as an ornament (especially by women),n. 项链,n:100,1,0,gk cet4 cet6 ky,10178,6583,necklace
needle,needle,'ni:dl,"n. a slender pointer for indicating the reading on the scale of a measuring instrument
n. a sharp pointed implement (usually steel)
v. goad or provoke,as by constant criticism
v. prick with a needle","n. 针, 尖
vt. 用针缝
vi. 缝纫
[计] 探针",v:3/n:97,2,1,gk cet4 cet6 ky gre,3238,3804,needle
needless,needless,'ni:dlis,"n the leaf of a conifer
n a slender pointer for indicating the reading on the scale of a measuring instrument
n a sharp pointed implement (usually steel)
n a stylus that formerly made sound by following a groove in a phonograph record
v goad or provoke,as by constant criticism
v prick with a needle
s unnecessary and unwarranted","a. 不需要的, 不必要的",j:100,1,0,cet4 cet6,7525,9297,needless
negative,negative,'negәtiv,"n. a reply of denial
n. a piece of photographic film showing an image with light and shade or colors reversed
a. characterized by or displaying negation or denial or opposition or resistance; having no positive features
a. expressing or consisting of a negation or refusal or denial","n. 否定, 否定语, 负数, 底片
a. 否定的, 消极的, 负的, 阴性的
n. 负数, 负值
[计] 负数, 负值",j:94/n:6,3,1,cet4 cet6 ky toefl ielts,2015,1470,negative
neglect,neglect,ni'glekt,"n. the state of something that has been unused and neglected
v. leave undone or leave out
v. fail to attend to
v. give little or no attention to","n. 疏忽, 忽略, 漏做
vt. 疏忽, 忽视, 不顾",n:38/v:62,2,0,cet4 cet6 ky toefl ielts,4477,5063,neglect
negligible,negligible,'neglidʒәbl,"s. so small as to be meaningless; insignificant
s. not worth considering","a. 可以忽略的, 不足取的, 无用的
[医] 可不计的, 可忽视的",j:100,1,0,cet6 ky toefl ielts,8612,12050,negligible
negotiate,negotiate,ni'gәuʃieit,"v. succeed in passing through, around, or over","vi. 商议, 谈判, 交涉
vt. 谈妥, 转让, 处理",v:100,4,0,gk cet6 ky toefl gre,2586,2541,negotiate
negotiation,negotiation,ni.gәuʃi'eiʃәn,"n. a discussion intended to produce an agreement
n. the activity or business of negotiating an agreement; coming to terms","n. 谈判, 磋商, 交涉
[经] 谈判, 协商",n:100,4,0,cet6 toefl,1901,2259,negotiation
negro,negro,'ni:grәu,s. relating to or characteristic of or being a member of the traditional racial division of mankind having brown to black pigmentation and tightly curled hair,"n. 黑人
a. 黑人的",,1,0,cet4 cet6 ky,15831,16070,negro
neighbour,neighbour,'neibә,"n a person who lives (or is located) near another
n a nearby object of the same kind
v live or be located as a neighbor
v be located near or adjacent to","n. 邻居, 邻接的东西, 邻国, 邻座, 邻人, 世人
a. 邻接的, 邻近的
vi.vt. 邻近, 与...结邻, 邻接",,3,1,zk gk cet4 cet6,1847,0,neighbour
neighbourhood,neighbourhood,'neibәhud,"n a surrounding or nearby region
n people living near one another","n. 邻接, 周围, 附近一带, 邻近, 邻居关系, 地区, 街道, 街坊, 四邻
[计] 邻域",n:100,2,1,gk cet4 cet6,3942,25261,neighbourhood
neighbouring,neighbouring,'neibәriŋ,"v live or be located as a neighbor
v be located near or adjacent to","a. 邻近的, 接壤的, 附近的
[法] 邻近的, 附近的, 接壤的",j:100,2,0,cet6,4550,31857,neighbouring
nephew,nephew,'nefju:,n. a son of your brother or sister,"n. 侄子, 外甥",n:100,1,1,gk cet4 cet6 ky,6440,6362,nephew
nerve,nerve,nә:v,n. any bundle of nerve fibers running to various organs and tissues of the body,"n. 精神, 勇气, 叶脉, 神经
vt. 鼓起勇气",v:2/n:98,3,1,cet4 cet6 ky gre,3005,3083,nerve
nervous,nervous,'nә:vәs,"s. easily agitated
a. of or relating to the nervous system","a. 神经紧张的, 不安的, 神经的
[医] 神经的; 神经质的, 神经过敏的",j:100,3,1,zk gk cet4 cet6 ky toefl ielts,2632,2393,nervous
nest,nest,nest,"n. a structure in which animals lay eggs or give birth to their young
n. a kind of gun emplacement
n. a cosy or secluded retreat
n. a gang of people (criminals or spies or terrorists) assembled in one locality","n. 巢, 窝, 休息所, 隐匿处
vi. 筑巢, 找鸟巢
vt. 为...设窝, 使套叠
[计] 嵌套",v:17/n:83,2,1,gk cet4 cet6 ky,3867,4131,nest
net,net,net,"n. a trap made of netting to catch fish or birds or insects
n. a goal lined with netting (as in soccer or hockey)
n. game equipment consisting of a strip of netting dividing the playing area in tennis or badminton
n. an open fabric of string or rope or wire woven together at regular intervals","n. 网, 网状物, 罗网, 净利, 净价
a. 净的, 最终的
vt. 用网捕, 撒网, 净赚, 得到
vi. 编网
[计] 网络, 网络分析程序",j:41/v:7/n:52,3,1,gk cet4 cet6 ky toefl,2189,2884,net
network,network,'netwә:k,"n. an interconnected system of things or people
n. (broadcasting) a communication system consisting of a group of broadcasting stations that all transmit the same programs
n. a system of intersecting lines or channels
n. (electronics) a system of interconnected electronic components or circuits","n. 网络, 广播网, 网状物
[计] 网络",v:2/n:98,4,1,gk cet4 cet6 ky ielts,1102,882,network
neuron,neuron,'njuәrɔn,n a cell that is specialized to conduct nerve impulses,"n. 神经原, 轴索, 神经细胞
[计] 神经元",n:100,1,0,cet6 toefl,9397,10575,neuron
neutral,neutral,'nju:trәl,"n. one who does not side with any party in a war or dispute
s. not supporting or favoring either side in a war, dispute, or contest
a. possessing no distinctive quality or characteristics
s. lacking distinguishing quality or characteristics","n. 中立者, 中立国, 非彩色, 空档
a. 中立的, 中性的, 无色的",j:97/n:3,2,0,cet4 cet6 ky toefl,4121,4223,neutral
neutron,neutron,'nju:trɒn,n. an elementary particle with 0 charge and mass about equal to a proton; enters into the structure of the atomic nucleus,"n. 中子
[化] 中子",n:100,1,0,cet6 toefl gre,9392,10155,neutron
nevertheless,nevertheless,.nevәðә'les,r despite anything to the contrary (usually following a concession),"adv. 然而, 虽然如此
conj. 然而",r:100,3,1,cet4 cet6 ky ielts,1337,2582,nevertheless
newly,newly,'nju:li,r. very recently,"adv. 重新, 最近",r:100,3,1,cet4 cet6,2869,2791,newly
nickel,nickel,'nikl,"n. a hard malleable ductile silvery metallic element that is resistant to corrosion; used in alloys; occurs in pentlandite and smaltite and garnierite and millerite
n. a United States coin worth one twentieth of a dollar
n. five dollars worth of a drug
v. plate with nickel","n. 镍, 镍币, 五分镍币
vt. 镀镍于",n:100,1,0,cet6 ky toefl ielts,16216,7847,nickel
nickname,nickname,'nikneim,"n. a familiar name for a person (often a shortened version of a person's given name)
n. a descriptive name for a place or thing","n. 绰号, 昵称
vt. 给...取绰号, 叫错名字
[计] 绰号",v:25/n:75,2,0,cet6 ky toefl,8467,6090,nickname
niece,niece,ni:s,n. a daughter of your brother or sister,"n. 侄女, 甥女",n:100,1,1,gk cet4 cet6 ky,7967,7475,niece
nightmare,nightmare,'naitmєә,"n. a situation resembling a terrifying dream
n. a terrifying or deeply upsetting dream","n. 梦魇, 恶梦, 可怕的事物(或情景、人物)
[医] 梦魇, 恶梦",n:100,3,0,cet6 ky ielts gre,3794,3586,nightmare
nitrogen,nitrogen,'naitrәdʒәn,n. a common nonmetallic element that is normally a colorless odorless tasteless inert diatomic gas; constitutes 78 percent of the atmosphere by volume; a constituent of all living tissues,"n. 氮
[化] 氮N-2",n:100,1,0,cet4 cet6 ky toefl ielts,6287,5881,nitrogen
noble,noble,'nәubl,"a. of or belonging to or constituting the hereditary aristocracy especially as derived from feudal times
a. having or showing or indicative of high or elevated character
s. inert especially toward oxygen","n. 贵族
a. 高贵的, 高尚的, 贵族的, 辉煌的",j:85/n:15,2,0,gk cet4 cet6 ky ielts,4808,5553,noble
nod,nod,nɒd,"n. a sign of assent or salutation or command
n. the act of nodding the head
v. express or signify by nodding
v. lower and raise the head, as to indicate assent or agreement or confirmation","n. 点头, 打盹, 晃动
vi. 点头, 打盹
vt. 点头表示, 点(头)",n:16/v:84,3,0,zk gk cet4 cet6 ky toefl,1573,1557,nod
noisy,noisy,'nɒizi,"a. full of or characterized by loud and nonmusical sounds
s. attracting attention by showiness or bright colors","a. 嘈杂的, 喧闹的
[机] 噪声的, 嘈杂的",j:100,2,1,gk cet4 cet6 ky toefl ielts,5244,6565,noisy
nominal,nominal,'nɒminl,"a. relating to or constituting or bearing or giving a name
s. insignificantly small; a matter of form only (`tokenish' is informal)
a. pertaining to a noun or to a word group that functions as a noun
a. of, relating to, or characteristic of an amount that is not adjusted for inflation","a. 名义上的, 名字的, 有名无实的, 稍许的
n. 名词性词",j:100,2,0,cet6 ky ielts gre,6079,10783,nominal
nominate,nominate,'nɒmineit,"v. propose as a candidate for some honor
v. put forward; nominate for appointment to an office or for an honor or position","vt. 提名, 任命, 命名
[法] 提名...为候选人, 指定, 推荐",v:100,2,0,cet6 ky toefl ielts gre,5687,4958,nominate
nonetheless,nonetheless,",nʌnðә'les",r despite anything to the contrary (usually following a concession),"conj. 然而, 尽管, 不过
adv. 不过, 仍然, 尽管如此, 然而",r:100,2,0,cet6 ky toefl,4823,3298,nonetheless
nonsense,nonsense,'nɒnsәns,"n. a message that seems to convey no meaning
s. having no intelligible meaning","n. 无意义的事, 荒谬言行, 荒唐",n:100,2,1,cet4 cet6 ky toefl,4088,5969,nonsense
norm,norm,nɒ:m,n. a standard or model or pattern regarded as typical,"n. 基准, 模范, 标准, 准则, 平均数
[化] 定额",n:100,2,0,cet6 ky toefl ielts gre,3718,3387,norm
normal,normal,'nɒ:ml,"a. conforming with or constituting a norm or standard or level or type or social norm; not abnormal
a. in accordance with scientific laws
a. being approximately average or within certain limits in e.g. intelligence and development
s. forming a right angle","n. 常态, 标准, 正常, 普通
a. 正常的, 正规的, 标准的, 师范的, 正态的
[计] 标准, 普通",j:99/n:1,4,1,zk gk cet4 cet6 ky toefl ielts,811,1217,normal
normalization,normalization,.nɒ:mәlai'zeiʃәn,n the imposition of standards or regulations,"n. 常态化, 正常化, 正规化
[化] 归一化; 正态化; 正火; 正火处理",n:100,0,0,cet6 ky,28490,16091,normalization
normally,normally,'nɒ:mәli,r. under normal conditions,"adv. 正规地, 合规则, 正常地",r:100,3,1,cet4 cet6 toefl,1195,2588,normally
northeast,northeast,.nɒ:θ'i:st,"n. the compass point midway between north and east; at 45 degrees
n. the northeastern region of the United States
n. the direction corresponding to the northeastward compass point","n. 东北
a. 东北的, 向东北的, 来自东北的
adv. 向东北, 来自东北",n:100,0,0,gk cet4 cet6 ky,16006,4122,northeast
northern,northern,'nɒ:ðәn,"n. a dialect of Middle English that developed into Scottish Lallans
a. in or characteristic of a region of the United States north of (approximately) the Mason-Dixon line
a. situated in or coming from regions of the north","n. 北方人
a. 北方的, 向北的, 自北方来的",j:100,0,1,zk gk cet4 cet6 ky,1445,1556,northern
northward,northward,'nɒ:θwәd,"n the cardinal compass point that is at 0 or 360 degrees
s moving toward the north
r in a northern direction","n. 北方, 北
a. 向北的
adv. 向北",r:94/j:6,0,0,cet6,20374,14152,northward
northwards,northwards,'nɔ:θwәdz,"n the cardinal compass point that is at 0 or 360 degrees
r in a northern direction",adv. 向北方,r:100,0,0,gk cet6,11689,43874,northwards
northwest,northwest,.nɒ:θ'west,"n. the northwestern region of the United States
n. the direction corresponding to the northwestward compass point
n. the compass point midway between north and west; at 315 degrees","n. 西北, 西北方
a. 西北的, 在西北的, 来自西北的
adv. 向西北",n:100,0,0,gk cet4 cet6 ky,14975,3403,northwest
notable,notable,'nәutәbl,"n a celebrity who is an inspiration to others
s worthy of notice
s widely known and esteemed","n. 著名人士, 值得注意之事物
a. 值得注意的, 显著的",j:93/n:7,2,0,cet6 ky toefl ielts gre,4196,5293,notable
notation,notation,nәu'teiʃәn,"n. a technical system of symbols used to represent special things
n. the activity of representing something by a special system of marks or characters","n. 记号, 符号表示法, 注释
[计] 记数法",n:100,0,0,cet6 toefl ielts,8312,10133,notation
notebook,notebook,'nәutbuk,"n. a book with blank pages for recording notes or memoranda
n. a small compact portable computer","n. 笔记本, 手册, 期票簿",n:100,2,0,zk gk cet4 cet6 ky ielts,5410,4427,notebook
noted,noted,'nәutid,s. worthy of notice or attention,"a. 著名的, 显著的, 扬名的",j:100,3,0,cet6 toefl,18469,10860,noted
notice,notice,'nәutis,"n. an announcement containing information about an event
n. the act of noticing or paying attention
n. advance notification (usually written) of the intention to withdraw from an arrangement of contract
n. polite or favorable attention","n. 注意, 布告, 通知, 预告, 短评
vt. 注意, 通知, 评论, 提及, 关注
vi. 注意",n:17/v:83,4,1,zk gk cet4 cet6 ky toefl ielts,1034,1044,notice
noticeable,noticeable,'nәutisәbl,"a. capable or worthy of being perceived
s. readily noticed","a. 显而易见的, 显著的, 值得注意的",j:100,2,1,cet4 cet6 ky,6347,8488,noticeable
notification,notification,.nәutifi'keiʃәn,n. a request for payment,"n. 通知, 通告, 告示
[经] 通知, 通知书",n:100,1,0,cet6,10078,11740,notification
notify,notify,'nәutifai,v inform (somebody) of something,"vt. 通知, 通告, 报告
[计] 通知",v:100,1,0,cet4 cet6 ky ielts,5665,6111,notify
notion,notion,'nәuʃәn,"n. a general inclusive concept
n. an odd or fanciful or capricious idea
n. (usually plural) small personal articles or clothing or sewing items","n. 概念, 观念, 想法, 打算, 别致的小东西
[经] 概念, 打算, 想法",n:100,3,0,cet4 cet6 ky toefl ielts,1969,1714,notion
notorious,notorious,nәu'tɒ:riәs,s known widely and usually unfavorably; ,"a. 声名狼藉的, 臭名昭著的, 众人皆知的",j:100,2,0,cet6 ky toefl ielts gre,6020,6155,notorious
notwithstanding,notwithstanding,.nɒtwiθ'stændiŋ,r despite anything to the contrary (usually following a concession),"adv. 虽然, 尽管
prep. 尽管
conj. 虽然",i:44/r:56,1,0,cet6 ky toefl,9042,10393,notwithstanding
nought,nought,nɒ:t,n a mathematical element that when added to another number yields the same number,"n. 没有, 零, 无",p:100,1,0,cet6 ielts,9240,38124,nought
noun,noun,naun,"n. a content word that can be used to refer to a person, place, thing, quality, or action
n. the word class that can serve as the subject or object of a verb, the object of a preposition, or in apposition",n. 名词,n:100,1,0,cet4 cet6 ky,6274,13780,noun
nourish,nourish,'nә:riʃ,v. provide with nourishment,"vt. 滋养, 使健壮, 怀有",v:100,1,0,cet6 ky toefl ielts gre,11545,10239,nourish
nourishment,nourishment,'nә:riʃmәnt,n. the act of nourishing,"n. 滋养品, 养料, 营养
[医] 营养, 营养品",n:100,1,0,cet6 toefl ielts,14274,14745,nourishment
novel,novel,'nɒvl,"n. an extended fictional work in prose; usually in the form of a story
n. a printed and bound book that is an extended work of fiction
s. pleasantly new or different","n. 小说, 长篇故事
a. 新奇的, 异常的",j:17/n:83,4,1,gk cet4 cet6 ky toefl ielts,2109,1647,novel
novelty,novelty,'nɒvәlti,n. originality by virtue of being new and surprising,"n. 新奇, 新鲜, 新奇的事物",n:100,1,0,cet6 ky toefl ielts gre,7558,7961,novelty
nowadays,nowadays,'nauәdeiz,r. in these times,"n. 现在, 现时, 当今
adv. 时下, 现今",r:100,2,0,gk cet4 cet6 ky toefl,4094,6788,nowadays
nowhere,nowhere,'nәuhwєә,"n. an insignificant place
r. not anywhere; in or at or to no place","adv. 无处, 到处都无",r:100,3,1,gk cet4 cet6 ky ielts,3107,2924,nowhere
nuclear,nuclear,'nju:kliә,"a. (weapons) deriving destructive energy from the release of atomic energy
a. of or relating to or constituting the nucleus of an atom
a. of or relating to or constituting the nucleus of a cell
s. constituting or like a nucleus","a. 核子的, 原子能的, 核的, 中心的
[医] 核的",j:100,4,1,gk cet4 cet6 ky toefl,1221,1176,nuclear
nucleus,nucleus,'nju:kliәs,"n. a part of the cell containing DNA and RNA and responsible for growth and reproduction
n. the positively charged dense center of an atom
n. (astronomy) the center of the head of a comet; consists of small solid particles of ice and frozen gas that vaporizes on approaching the sun to form the coma and tail
n. any histologically identifiable mass of neural cell bodies in the brain or spinal cord","n. 核心, 核子, 原子核, 起点
[计] 核心程序",n:100,1,0,cet4 cet6 ky toefl ielts gre,5854,6944,nucleus
nuisance,nuisance,'nju:sns,n. (law) a broad legal concept including anything that disturbs the reasonable use of your property or endangers life and health or is offensive,"n. 讨厌的东西, 讨厌的人, 损害
[医] 损害, 讨厌",n:100,1,0,cet4 cet6 ky ielts,5300,8738,nuisance
numerical,numerical,nju:'merikl,a. relating to or having ability to think in or work with numbers,"a. 数字的, 数值的, 以数字表示的, 擅长于计数的
[经] 数字的, 用数字表示的",j:100,1,0,cet6 ky toefl ielts,7312,10114,numerical
numerous,numerous,'nju:mәrәs,s. amounting to a large indefinite number,"a. 很多的, 数目众多的, 多数的
[机] 多数的, 甚多的",j:100,3,0,cet4 cet6 ky toefl ielts gre,2597,2275,numerous
nun,nun,nʌn,"n. a woman religious
n. the 14th letter of the Hebrew alphabet","n. 修女, 尼姑",n:100,2,0,cet6,5745,5688,nun
nursery,nursery,'nә:sәri,n. a child's room for a baby,"n. 托儿所, 苗圃, 温床
[医] 婴儿室, 托儿所",n:100,2,0,gk cet4 cet6 ky ielts,3383,5632,nursery
nurture,nurture,'nә:tʃә,"n the properties acquired as a consequence of the way you were treated as a child
n helping someone grow up to be an accepted member of the community
v help develop, help grow
v bring up
v provide with nourishment","n. 养育, 营养物, 培育
vt. 养育, 供给营养物, 教养",n:10/v:90,2,0,cet6 ky toefl ielts gre,8542,5533,nurture
nut,nut,nʌt,"n. usually large hard-shelled seed
n. Egyptian goddess of the sky
n. a small (usually square or hexagonal) metal block with internal screw thread to be fitted onto a bolt
v. gather nuts","n. 坚果, 核心, 螺帽
[计] Novell NetWare服务器实用程序",v:1/n:99,2,1,gk cet4 cet6 ky,4276,3188,nut
nutrient,nutrient,'nju:triәnt,n. any substance (such as a chemical element or inorganic compound) that can be taken in by a green plant and used in organic synthesis,"a. 营养的, 滋养的
n. 营养物, 滋养物",j:2/n:98,2,0,cet6 toefl gre,7424,4849,nutrient
nutrition,nutrition,nju:'triʃәn,"n. (physiology) the organic process of nourishing or being nourished; the processes by which an organism assimilates food and uses it for growth and maintenance
n. the scientific study of food and drink (especially in humans)","n. 营养, 营养学
[医] 营养, 营养品",n:100,2,0,gk cet6 ky toefl ielts gre,8940,5563,nutrition
nylon,nylon,'nailɒn,"n. a thermoplastic polyamide; a family of strong resilient synthetic fibers
n. a synthetic fabric","n. 尼龙
[化] 尼龙; 聚酰胺纤维",n:100,1,0,gk cet4 cet6 ky ielts,7129,8449,nylon
oak,oak,әuk,"n. the hard durable wood of any oak; used especially for furniture and flooring
n. a deciduous tree of the genus Quercus; has acorns and lobed leaves","n. 橡树, 橡木
a. 橡木制的",n:100,2,0,cet6 ky gre,3645,4423,oak
oar,oar,ɒ:,n. an implement used to propel or steer a boat,"n. 桨, 桨手, 搅棒
vi. 划桨
vt. 划动",n:100,1,0,cet6 ky ielts gre,15407,14498,oar
oath,oath,әuθ,"n. a commitment to tell the truth (especially in a court of law); to lie under oath is to become subject to prosecution for perjury
n. a solemn promise, usually invoking a divine witness, regarding your future acts or behavior","n. 誓约, 誓言, 咒骂
[法] 誓言, 誓约, 宣誓",n:100,1,0,cet6 ky toefl ielts gre,7058,6353,oath
obedience,obedience,ә'bi:djәns,"n. the act of obeying; dutiful or submissive behavior with respect to another person
n. the trait of being willing to obey
n. behavior intended to please your parents","n. 服从, 顺从, 忠实
[法] 服从, 顺从, 遵从",n:100,0,0,cet6 ky toefl,7698,9926,obedience
obedient,obedient,ә'bi:djәnt,"a. dutifully complying with the commands or instructions of those in authority; the refractory remain unburdened""- Edmund Burke","a. 服从的, 顺从的, 孝顺的
[法] 服从的, 顺从的, 忠顺的",j:100,1,0,cet6 ky ielts gre,14157,14489,obedient
obese,obese,әu'bi:s,s excessively fat,"a. 肥胖的
[医] 肥胖的",j:100,1,0,cet6 gre,17324,10333,obese
obey,obey,ә'bei,v. be obedient to,"vt. 服从, 遵从, 顺从
vi. 服从",v:100,2,1,gk cet4 cet6 ky,4952,5672,obey
object,object,'ɒbdʒekt,"n. a tangible and visible entity; an entity that can cast a shadow
n. (grammar) a constituent that is acted upon
n. the focus of cognitions or feelings
n. (computing) a discrete item that provides a description of virtually anything known to a computer","n. 物体, 目标, 目的, 对象, 宾语, 客体
vi. 反对, 抱反感
vt. 提出...来反对
[计] 对象",v:15/n:85,4,1,zk gk cet4 cet6 ky ielts,1028,1153,object
objection,objection,әb'dʒekʃәn,"n. the speech act of objecting
n. (law) a procedure whereby a party to a suit says that a particular line of questioning or a particular witness or a piece of evidence or other matter is improper and should not be continued and asks the court to rule on its impropriety or illegality","n. 异议, 反对, 不喜欢, 缺点, 缺陷, 妨碍, 拒绝之理由
[法] 异议, 反对, 抗议",n:100,2,0,cet4 cet6 ky toefl ielts gre,2931,4737,objection
objective,objective,әb'dʒektiv,"n. the lens or system of lenses in a telescope or microscope that is nearest the object being viewed
a. undistorted by emotion or personal bias; based on observable phenomena
a. serving as or indicating the object of a verb or of certain prepositions and used for certain other purposes
s. emphasizing or expressing things as perceived without distortion of personal feelings, insertion of fictional matter, or interpretation","n. 目的, 目标, 宗旨, 宾格, 实物
a. 客观的, 如实的, 无偏见的, 宾格的",j:26/n:74,3,1,cet4 cet6 ky toefl ielts gre,1322,2406,objective
obligation,obligation,.ɒbli'geiʃәn,"n. the state of being obligated to do or pay something
n. a personal relation in which one is indebted for a service or favor
n. a legal agreement specifying a payment or action and the penalty for failure to comply","n. 义务, 责任, 约束, 契约, 恩惠, 债务
[经] 待付款, 债务, 义务",n:100,2,0,cet4 cet6 ky toefl ielts gre,2182,2988,obligation
oblige,oblige,ә'blaidʒ,"v. bind by an obligation; cause to be indebted
v. provide a service or favor for someone","vt. 强制, 施恩惠于, 使感激
vi. 施恩惠, 帮忙",v:100,2,0,cet4 cet6 ky toefl ielts gre,6344,6685,oblige
