word,sw,phonetic,definition,translation,pos,collins,oxford,tag,bnc,frq,word_lower
account,account,ә'kaunt,"n. a formal contractual relationship established to provide for regular banking or brokerage or business services
n. importance or value
n. a statement of recent transactions and the resulting balance
n. the quality of taking advantage","n. 报告, 解释, 估价, 理由, 利润, 算账, 帐目
vi. 报帐, 解释, 导致, 报偿, 占, 杀死
vt. 认为
[计] 帐户, 帐号",v:35/n:65,5,1,gk cet4 ky toefl ielts,498,1071,account
material,material,mә'tiәriәl,"n. the tangible substance that goes into the makeup of a physical object
n. information (data or ideas or observations) that can be used or reworked into a finished form
n. things needed for doing or making something
n. a person judged suitable for admission or employment","n. 材料, 物资, 素材, 布料, 资料
a. 物质的, 肉体的, 重要的",j:2/n:98,4,1,gk cet4 cet6 ky ielts,499,641,material
whose,whose,hu:z,"pron. The possessive case of who or which. See Who, and Which.",pron. 谁的,d:100,5,1,zk gk,501,527,whose
easy,easy,'i:zi,"a. posing no difficulty; requiring little effort
s. not hurried or forced
a. free from worry or anxiety
s. affording pleasure","a. 容易的, 缓缓的, 舒适的, 从容的, 宽容的, 流畅的, 随便的, 自在的, 疲软的
adv. 容易地, 慢慢地",r:14/j:86,5,1,zk gk,502,549,easy
ago,ago,ә'gәu,"s. gone by; or in the past
r. in the past",adv. 以前,r:100,5,1,zk gk,504,316,ago
care,care,kєә,"n. the work of providing treatment for or attending to someone or something
n. a cause for feeling concern
n. attention and management implying responsibility for safety
n. activity involved in maintaining something in good working order","n. 小心, 照料, 忧虑
vi. 关心, 介意
vt. 在意, 喜欢",v:33/n:67,5,1,zk gk ielts,505,434,care
strong,strong,strɒŋ,"a. having strength or power greater than average or expected
s. not faint or feeble
s. of verbs not having standard (or regular) inflection
s. freshly made or left","a. 强壮的, 坚固的, 坚强的, 强烈的, 有力的, 优良的
adv. 强劲地, 有力地, 猛烈地",r:1/j:99,5,1,zk gk,506,458,strong
record,record,ri'kɒ:d,"n. anything (such as a document or a phonograph record or a photograph) providing permanent evidence of or information about past events
n. the number of wins versus losses and ties a team has had
n. the sum of recognized accomplishments
n. a compilation of the known facts regarding something or someone","n. 记录, 履历, 档案, 审判记录, 最高纪录, 唱片
vt. 记录, 记载, 标明, 将...录音
vi. 记录, 录音, 可被录音
a. 创纪录的
[计] 录制, 记录",v:21/j:2/n:77,5,1,zk gk cet4 cet6 ky ielts,507,516,record
manager,manager,'mænidʒә,"n someone who controls resources and expenditures
n (sports) someone in charge of training an athlete or a team","n. 经理, 管理员, 管理器
[计] 管理器",n:100,4,1,zk gk ielts,508,877,manager
project,project,'prɒdʒekt,"n. a planned undertaking
v. communicate vividly
v. transfer (ideas or principles) from one domain into another
v. project on a screen","n. 计划, 设计, 事业
vt. 计划, 设计, 投掷, 发射, 使凸出, 放映
vi. 凸出",v:10/n:90,4,1,gk cet4 cet6 ky toefl ielts,509,534,project
raise,raise,reiz,"n. the amount a salary is increased
n. increasing the size of a bet (as in poker)
v. raise the level or amount of something
v. raise from a lower to a higher position","n. 上升, 高地, 增高
vt. 升起, 举起, 唤起, 提高, 使出现, 使复活, 提出, 筹集, 饲养",n:3/v:97,5,1,zk gk toefl,510,433,raise
example,example,ig'zæmpl,"n. an item of information that is typical of a class or group
n. punishment intended as a warning to others","n. 例子, 样本, 实例
[化] 实例",n:100,5,1,zk gk ielts,511,852,example
base,base,beis,"n. installation from which a military force initiates operations
n. a place that the runner must touch before scoring
n. the bottom or lowest part
n. (anatomy) the part of an organ nearest its point of attachment","n. 底部, 垒, 基础, 基地
vt. 以...作基础
a. 卑鄙的, 低劣的
[计] 基准",n:35/j:1/v:64,5,1,gk cet4 ky gre,514,536,base
window,window,'windәu,"n. a framework of wood or metal that contains a glass windowpane and is built into a wall or roof to admit light or air
n. a transparent opening in a vehicle that allow vision out of the sides or back; usually is capable of being opened
n. a transparent panel (as of an envelope) inserted in an otherwise opaque material
n. an opening that resembles a window in appearance or function","n. 窗户, 窗子, 窗口
vt. 给...开窗
[计] 窗口",n:100,4,1,zk gk ielts,517,607,window
explain,explain,ik'splein,"v. make plain and comprehensible
v. define","v. 解释, 说明",v:100,4,1,zk gk cet4 cet6 ky,518,480,explain
break,break,breik,"n. an unexpected piece of good luck
n. the occurrence of breaking
n. an abrupt change in the tone or register of the voice (as at puberty or due to emotion)
n. the opening shot that scatters the balls in billiards or pool","n. 休息, 中断, 破裂处, 绝交, 破晓, 突变
vt. 打破, 弄破, 弄坏, 破坏, 违反, 打断, 削弱, 放弃
vi. 破碎, 决裂, 破晓, 突变, 变弱, 暂停
n. 分隔符
[计] 分隔符; 中断; DOS内部命令:设定扫描中断按键的时机",n:34/v:66,5,1,zk gk ielts,519,494,break
learn,learn,lә:n,"v. gain knowledge or skills
v. get to know or become aware of, usually accidentally
v. be a student of a certain subject",vt. 学习；认识到；得知,v:100,5,1,zk gk ielts,520,304,learn
central,central,'sentrәl,"n. a workplace that serves as a telecommunications facility where lines from telephones can be connected together to permit communication
a. in or near a center or constituting a center; the inner area","a. 中央的, 重要的
[医] 中央的, 中心的, 中枢的",j:100,5,1,gk cet4 cet6 ky ielts,521,743,central
apply,apply,ә'plai,"v. be pertinent or relevant or applicable
v. ask (for something)
v. refer (a word or name) to a person or thing
v. apply oneself to","vt. 涂, 应用
vi. 申请, 适用",v:100,4,1,gk cet4 cet6 ky toefl ielts,522,938,apply
increase,increase,in'kri:s,"n. a change resulting in an increase
n. a process of becoming larger or longer or more numerous or more important
n. the amount by which something increases
n. the act of increasing something","n. 增加, 增进, 利益
vt. 增加, 加大
vi. 增加, 繁殖",n:35/v:65,5,1,zk gk cet4 cet6 ky,523,660,increase
grow,grow,grәu,"v. become larger, greater, or bigger; expand or gain
v. increase in size by natural process
v. cause to grow or develop
v. cultivate by growing, often involving improvements by means of agricultural techniques","vt. 种植, 使长满
vi. 生长, 变成, 发展",v:100,5,1,zk gk,524,353,grow
cover,cover,'kʌvә,"n. the act of concealing the existence of something by obstructing the view of it
n. fire that makes it difficult for the enemy to fire on your own individuals or formations
n. a recording of a song that was first recorded or made popular by somebody else
n. a false identity and background (especially one created for an undercover agent)","n. 盖子, 封面, 藉口
vt. 覆盖, 掩饰, 保护, 掩护, 包括
vi. 覆盖",n:25/v:75,5,1,zk gk toefl ielts,525,560,cover
usually,usually,'ju:ʒuәli,r under normal conditions,"adv. 通常, 大抵",r:100,4,1,gk,526,724,usually
air,air,єә,"n. a mixture of gases (especially oxygen) required for breathing; the stuff that the wind consists of
n. the region above the ground
n. a distinctive but intangible quality surrounding a person or thing
n. once thought to be one of four elements composing the universe (Empedocles)","n. 空气, 旋律, 态度
vt. 晾, 使通风, 夸耀",v:3/n:97,5,1,zk gk toefl ielts,527,370,air
light,light,lait,"n. (physics) electromagnetic radiation that can produce a visual sensation
n. any device serving as a source of illumination
n. a particular perspective or aspect of a situation
n. an illuminated area","n. 光, 光亮, 灯, 日光, 发光体, 光源, 杰出人物, 火花, 眼光
a. 轻的, 少量的, 轻微的, 轻快的, 轻浮的, 明亮的, 淡色的, 容易的
vt. 点燃, 照亮
vi. 点着, 变亮, 突降, 偶然碰到
adv. 轻地",i:3/r:3/j:21/v:10/n:63,3,1,zk gk ielts,529,464,light
wife,wife,waif,n. a married woman; a man's partner in marriage,"n. 妻子, 太太, 夫人
[法] 妻子, 已婚妇女",n:100,5,1,zk gk,531,466,wife
claim,claim,kleim,"n. an assertion of a right (as to money or property)
n. an assertion that something is true or factual
n. demand for something as rightful or due
n. an informal right to something","n. 要求, 要求权, 断言, 权利
vt. 要求, 认领, 主张
vi. 提出要求, 主张, 断言",n:40/v:60,5,1,cet4 cet6 ky toefl ielts gre,533,874,claim
sir,sir,sә:,"n. term of address for a man
n. a title used before the name of knight or baronet","n. 先生, 阁下",n:100,5,1,zk gk,534,2108,sir
indeed,indeed,in'di:d,"r. in truth (often tends to intensify)
r. (used as an interjection) an expression of surprise or skepticism or irony etc.","adv. 的确, 实在, 真正地, 甚至",r:100,4,1,gk cet4 cet6 ky,535,848,indeed
quality,quality,'kwɒlәti,"n. an essential and distinguishing attribute of something or someone
n. a degree or grade of excellence or worth
n. a characteristic property that defines the apparent individual nature of something
n. high social status","n. 品质, 特性, 才能, 质量
a. 优质的
[计] 品质",n:100,4,1,gk cet4 cet6 ky toefl ielts,536,764,quality
rule,rule,ru:l,"n. a principle or condition that customarily governs behavior
n. prescribed guide for conduct or action
n. (linguistics) a rule describing (or prescribing) a linguistic practice
n. the duration of a monarch's or government's power","n. 规则, 统治, 控制, 支配, 规律, 标准, 章程, 破折号, 铅线
vt. 规定, 统治, 管理, 控制, 支配, 裁决
vi. 统治, 管辖, 裁定
[计] 规则, 水线",v:21/n:79,5,1,zk gk cet4 cet6 ky toefl ielts,539,633,rule
cut,cut,kʌt,"n. a share of the profits
n. (film) an immediate transition from one shot to the next
n. a trench resembling a furrow that was made by erosion or excavation
n. a step on some scale","n. 切口, 割伤, 降低, 切, 割, 砍, 削, 伤口, 削减, 缩短, 删节, 通路
a. 经切割的, 缩减的
vt. 切, 割, 减少, 刺痛, 开辟, 雕刻, 删节, 缩短, 停止, 排斥, 切断, 关, 显出
vi. 切, 割, 砍, 刺痛, 相交, 抄近路, 剪辑
[计] 剪切",n:20/j:2/v:78,5,1,zk gk ielts,541,414,cut
story,story,'stɒ:ri,n. a piece of fiction that narrates a chain of related events,"n. 故事, 小说, 传奇, 描述, 阅历, 经历, 层",n:100,5,1,zk gk ielts,542,233,story
similar,similar,'similә,"a. marked by correspondence or resemblance
s. (of words) expressing closely related meanings","a. 相似的, 类似的
n. 相似的东西",j:100,4,1,zk gk ielts,543,720,similar
worker,worker,'wә:kә,"n. a person who works at a specific occupation
n. sterile member of a colony of social insects that forages for food and cares for the larvae","n. 工人, 劳动者
[经] 工人, 劳工, 劳动者",n:100,5,1,zk gk ielts,544,573,worker
tax,tax,tæks,"n. charge against a citizen's person or property or activity for the support of government
v. levy a tax on
v. set or determine the amount of (a payment such as a fine)
v. use to the limit","n. 税, 税款, 重负, 会费
vt. 课以税, 使负重荷, 斥责",v:6/n:94,5,1,gk cet4 cet6 ky toefl,545,509,tax
pound,pound,paund,"n. 16 ounces avoirdupois
n. a unit of apothecary weight equal to 12 ounces troy
n. a nontechnical unit of force equal to the mass of 1 pound with an acceleration of free fall equal to 32 feet/sec/sec
n. United States writer who lived in Europe; strongly influenced the development of modern literature (1885-1972)","n. 磅, 英镑, 重击, 鱼塘, 拘留所, 兽栏
vt. 强烈打击, 捣烂, 监禁, 关入栏内
vi. 连续重击, 苦干",v:16/n:84,5,1,zk gk cet4 cet6 ky toefl,546,1306,pound
true,true,tru:,"n. proper alignment; the property possessed by something that is in correct or proper alignment
v. make level, square, balanced, or concentric
a. consistent with fact or reality; not false
s. accurately placed or thrown","a. 真实的, 正确的, 忠诚的, 可靠的, 纯粹的, 正式的
n. 真实, 准确
adv. 真实地, 准确地",r:1/j:99,4,1,zk gk,547,492,true
once,once,wʌns,"r. on one occasion
r. as soon as
r. at a previous time;","adv. 一次, 曾经, 一旦
conj. 一旦, 一经
n. 一次
a. 从前的",c:21/r:79,5,1,zk gk ielts,548,300,once
stay,stay,stei,"n. continuing or remaining in a place or state
n. a judicial order forbidding some action until an event occurs or the order is lifted
n. a thin strip of metal or bone that is used to stiffen a garment (e.g. a corset)
n. (nautical) brace consisting of a heavy rope or wire cable used as a support for a mast or spar","n. 停留, 逗留, 制止, 延缓, 停止, 支柱, 支撑物, 支索
vt. 制止, 延缓, 坚持, 支持, 支撑, 用支索固定
vi. 停留, 逗留, 暂停, 坚持, 中止",n:6/v:94,5,1,zk gk,549,409,stay
human,human,'hju:mәn,"a. characteristic of humanity
a. relating to a person
a. having human form or attributes as opposed to those of animals or divine beings","n. 人, 人类
a. 人类的, 似人类的, 人性的, 有同情心的",j:82/n:18,5,1,zk gk cet4 ky toefl ielts,550,399,human
model,model,'mɒdәl,"n. a hypothetical description of a complex entity or process
n. a type of product
n. a person who poses for a photographer or painter or sculptor
n. representation of something (sometimes on a smaller scale)","n. 模型, 模范, 模特儿
a. 模范的, 作模型用的
vi. 做模型, 做模特儿
vt. 使模仿, 塑造
[计] 模型",v:6/j:1/n:93,4,1,zk gk cet4 ky ielts,551,504,model
data,data,'deitә,n. a collection of facts from which conclusions may be drawn,"pl. 资料, 数据
[计] 数据; DOS内部命令:用于显示或设定系统的日期",n:100,4,1,gk cet4 ky ielts,552,559,data
nature,nature,'neitʃә,"n. the essential qualities or characteristics by which something is recognized
n. a causal agent creating and controlling things in the universe
n. the natural physical world including plants and animals and landscapes etc.
n. the complex of emotional and intellectual attributes that determine a person's characteristic actions and reactions","n. 自然, 大自然, 本性, 性格, 性质
[医] 自然, 大自然; 本性, 性能",n:100,4,1,zk gk cet4 cet6 ky ielts,553,696,nature
officer,officer,'ɒfisә,"n. a person authorized to serve in a position of authority on a vessel
v. direct or command as an officer","n. 军官, 主管, 官员, 公务员
vt. 指挥",n:100,5,1,zk gk cet4 cet6 ky ielts,556,671,officer
contain,contain,kәn'tein,"v. be divisible by
v. be capable of holding or containing","vt. 包含, 容纳, 控制
vi. 自制",v:100,4,1,gk cet4 cet6 ky toefl gre,559,931,contain
unit,unit,'ju:nit,"n. an individual or group or structure or other entity regarded as a structural or functional constituent of a whole
n. an organization regarded as part of a larger social group
n. a single undivided whole
n. a single undivided natural thing occurring in the composition of something else","n. 单位, 分队, 部队, 单元, 部件, 装置
a. 单位的, 单元的
[计] 单元常数; 部件",n:100,4,1,zk gk cet4 cet6 ky,560,966,unit
method,method,'meθәd,"n. a way of doing something, especially a systematic way; implies an orderly logical arrangement (usually in steps)","n. 方法, 办法, 条理, 秩序
[医] [方]法",n:100,4,1,zk gk cet4 cet6 ky ielts,561,998,method
hospital,hospital,'hɒspitәl,"n. a health facility where patients receive treatment
n. a medical institution where sick or injured people are given medical or surgical care","n. 医院
[医] 医院",n:100,5,1,zk gk ielts,562,647,hospital
bed,bed,bed,"n. a piece of furniture that provides a place to sleep
n. a plot of ground in which plants are growing
n. a depression forming the ground under a body of water
n. (geology) a stratum of rock (especially sedimentary rock)","n. 床, 睡眠处, 河床, 底座, 路基, 一层
vt. 提供宿处, 栽种, 安装
vi. 睡, 形成坚实的一层",v:1/n:99,4,1,zk gk,563,683,bed
movement,movement,'mu:vmәnt,"n. a natural event that involves a change in the position or location of something
n. a group of people with a common ideology who try together to achieve certain general goals
n. a major self-contained part of a symphony or sonata
n. the driving and regulating parts of a mechanism (as of a watch or clock)","n. 运动, 动作, 运转, 移动, 倾向, 变化, 活动, 乐章
[医] 运动",n:100,4,1,gk cet4 cet6 ky gre,564,707,movement
detail,detail,'di:teil,"n. an isolated fact that is considered separately from the whole
n. a small part that can be considered separately from the whole
n. extended treatment of particulars
n. a crew of workers selected for a particular task","n. 细节, 详情
vt. 详述, 选派
vi. 画详图
[计] 详细数据",v:9/n:91,4,1,cet4 cet6 ky ielts,566,997,detail
reduce,reduce,ri'dju:s,"v. cut down on; make a reduction in
v. make less complex
v. bring to humbler or weaker state or condition
v. simplify the form of a mathematical equation of expression by substituting one term for another","vt. 减少, 分解, 降低, 使衰退, 把...分解, 把...归纳
vi. 减少, 减肥, 缩小
[计] 缩小",v:100,4,1,gk cet4 cet6 ky toefl,567,701,reduce
simply,simply,'simpli,r. absolutely; altogether; really,"adv. 简单地, 只是, 简直, 简朴地, 坦白地",r:100,4,1,gk,568,583,simply
single,single,'siŋgl,"n. a base hit on which the batter stops safely at first base
v. hit a single
a. used of flowers having usually only one row or whorl of petals
a. existing alone or consisting of one entity or part or aspect or individual","a. 单身的, 单程的, 单一的, 个别的, 孤独的, 专一的
n. 一个, 单打, 单程票
vt. 选出
vi. 击出一垒打
[计] 单精度型",j:90/v:5/n:5,5,1,zk gk ielts,569,632,single
date,date,deit,"n. the specified day of the month
n. a participant in a date
n. a meeting arranged in advance
n. a particular but unspecified point in time","n. 日期, 约会, 枣椰树
vt. 约会, 定日期
vi. 注明日期, 过时",v:30/n:70,4,1,zk gk toefl ielts,571,1201,date
hard,hard,hɑ:d,"a. dispassionate; 
a. resisting weight or pressure
s. very strong or vigorous
a. (of light) transmitted directly from a pointed light source","a. 坚硬的, 硬的, 难的, 艰苦的, 困难的, 坚固的, 猛烈的, 艰难的, 结实的, 确实的
adv. 坚硬地, 努力地, 辛苦地, 接近地, 猛烈地, 牢固地",r:37/j:63,5,1,zk gk ielts,573,438,hard
personal,personal,'pә:snl,"n. a short newspaper article about a particular person or group
a. concerning or affecting a particular person or his or her private life and personality
s. particular to a given individual
a. of or arising from personality","a. 私人的, 涉及隐私的, 有人性的, 人称的, 亲自的, 身体的
[医] 人的; 个人的, 自身的",j:99/n:1,4,1,zk gk cet4 cet6 ky ielts,574,580,personal
wall,wall,wɒ:l,"n. an architectural partition with a height and length greater than its thickness; used to divide or enclose an area or to support another structure
n. anything that suggests a wall in structure or function or effect
n. (anatomy) a layer (a lining or membrane) that encloses a structure
n. a difficult or awkward situation","n. 墙, 墙壁, 垣, 内壁, 分界物, 屏障
a. 墙的
vt. 给...建墙, 禁闭, 用墙围住
[计] 背景墙",v:1/n:99,5,1,zk gk ielts,577,571,wall
join,join,dʒɒin,"v. become part of; become a member of a group or organization
v. cause to become joined or linked
v. come into the company of
v. make contact or come together","vi. 参加, 结合, 加入
vt. 连接, 结合, 参加, 加入
n. 连接, 结合, 接合点
[计] 连接; 汇合指令",n:1/v:99,5,1,zk gk toefl,578,505,join
computer,computer,kәm'pju:tә,n. a machine for performing calculations automatically,"n. 电脑, 电子计算机
[计] 计算机",n:100,4,1,zk gk ielts,580,589,computer
private,private,'praivit,"n. an enlisted man of the lowest rank in the Army or Marines
a. confined to particular persons or groups or providing privacy
s. concerning things deeply private and personal","a. 私人的, 秘密的, 私立的, 隐蔽的
n. 士兵, 隐士, 阴部
[计] 私人的",r:3/j:95/n:2,4,1,zk gk cet4 cet6 ky toefl ielts,581,672,private
herself,herself,hә:'self,"pron. An emphasized form of the third person feminine
   pronoun; -- used as a subject with she; as, she herself will bear the
   blame; also used alone in the predicate, either in the nominative or
   objective case; as, it is herself; she blames herself.
pron. Her own proper, true, or real character; hence, her
   right, or sane, mind; as, the woman was deranged, but she is now
   herself again; she has come to herself.","pron. 她自己, 她亲自",p:100,5,1,zk gk,582,792,herself
approach,approach,ә'prәutʃ,"n. ideas or actions intended to deal with a problem or situation
n. the act of drawing spatially closer to something
n. the event of one object coming closer to another
n. the temporal property of becoming nearer in time","n. 接近, 入门
vt. 接近, 近似, 找...商量
vi. 靠近",v:34/n:66,4,1,gk cet4 cet6 ky toefl ielts gre,583,750,approach
amount,amount,ә'maunt,"n. the relative magnitude of something with reference to a criterion
v. be tantamount or equivalent to","n. 总数, 总额
vi. 总计, 等同",v:8/n:92,4,1,gk cet4 ky toefl ielts,584,782,amount
bit,bit,bit,"n. a small fragment of something broken off from the whole
n. piece of metal held in horse's mouth by reins and used to control the horse while riding
n. a unit of measurement of information (from binary + digit); the amount of information in a system having two equiprobable states
n. the part of a key that enters a lock and lifts the tumblers","n. 少量, 马嚼子, 辅币
vt. 给马上嚼子, 控制
bite的过去式和过去分词
[计] 比特, 二进制数位, 机内测试",r:44/n:56,5,1,zk gk gre,585,952,bit
wish,wish,wiʃ,"n. a specific feeling of desire
n. an expression of some desire or inclination
n. the particular preference that you have
v. hope for; have a wish","n. 希望, 愿望, 祝愿, 命令, 请求
vt. 愿, 想要, 希望, 祝愿
vi. 希望",n:18/v:82,4,1,zk gk,586,1055,wish
scheme,scheme,ski:m,"n. an elaborate and systematic plan of action
v. form intrigues (for) in an underhand manner
v. devise a system or form a scheme for","n. 方案, 计划, 组合, 系统, 图解, 诡计, 阴谋
v. 计划, 设计, 图谋, 策划
[计] Scheme 程序设计语言",v:5/n:95,4,1,cet4 cet6 ky toefl ielts gre,587,3007,scheme
former,former,'fɒ:mә,"n. the first of two or the first mentioned of two
a. referring to the first of two things or persons mentioned (or the earlier one or ones of several); I prefer the former version to the latter one""
s. (used especially of persons) of the immediate past","a. 从前的, 前者的
n. 起形成作用的人(或物), 模型, 样板",d:99/n:1,5,1,gk cet4 ky toefl ielts,588,442,former
award,award,ә'wɒ:d,"n. a grant made by a law court
n. a tangible symbol signifying approval or distinction
v. give, especially as an honor or reward
v. give as judged due or on the basis of merit","n. 奖品, 裁定, 判决
vt. 授予, 给予",v:38/n:62,4,1,gk cet4 cet6 ky ielts,590,2573,award
seek,seek,si:k,"n. the movement of a read/write head to a specific data track on a disk
v. try to get or reach
v. go to or towards
v. inquire for","vt. 寻求, 寻找, 探索, 追求, 搜索, 请求
vi. 寻找, 搜索
[计] 查找",v:100,5,1,gk cet4 cet6 ky,591,668,seek
achieve,achieve,ә'tʃi:v,v. to gain with effort,"vt. 完成, 达到
vi. 如愿以偿",v:100,4,1,zk gk cet4 cet6 ky toefl ielts,592,1152,achieve
chapter,chapter,'tʃæptә,"n. a subdivision of a written work; usually numbered and titled
n. any distinct period in history or in a person's life
n. a local branch of some fraternity or association
n. an ecclesiastical assembly of the monks in a monastery or even of the canons of a church","n. 章, 篇, 重要章节
[计] 章; 段",n:100,4,1,gk cet4 cet6 ky ielts,593,2976,chapter
choose,choose,tʃu:z,"v. pick out, select, or choose from a number of alternatives
v. select as an alternative over another
v. see fit or proper to act in a certain way; decide to act in a certain way","vt. 选择, 宁愿, 欲
vi. 作出选择, 愿意
[计] 选取",v:100,4,1,zk gk cet4 ky toefl,594,600,choose
deal,deal,di:l,"n. a particular instance of buying or selling
n. a plank of softwood (fir or pine board)
n. the type of treatment received (especially as the result of an agreement)
n. the act of distributing playing cards","n. 交易, 协定, 数量, 买卖, 松木板
vi. 处理, 应付, 做生意
vt. 分配, 发牌, 给予
[计] 发牌",n:47/v:53,3,1,zk gk cet4 cet6 ky toefl,595,674,deal
theory,theory,'θiәri,"n. a well-substantiated explanation of some aspect of the natural world; an organized system of accepted knowledge that applies in a variety of circumstances to explain a specific set of phenomena
n. a belief that can guide behavior","n. 理论, 学说, 原理, 意见, 推测
[化] 理论",n:100,4,1,gk cet4 cet6 ky ielts,596,918,theory
property,property,'prɒpәti,"n. something owned; any tangible or intangible possession that is owned by someone; 
n. a basic or essential attribute shared by all members of a class
n. a construct whereby objects or individuals can be distinguished
n. any movable articles or objects used on the set of a play or movie","n. 财产, 所有权, 性质, 属性
[计] 属性",n:100,4,1,cet4 cet6 ky toefl ielts,597,993,property
poor,poor,puә. pɒ:,"a. having little money or few possessions
a. characterized by or indicating poverty
a. lacking in specific resources, qualities or substances
s. unsatisfactory","a. 贫穷的, 贫乏的, 不幸的, 可怜的, 拙劣的, 卑鄙的
[经] 低劣的, 不良的",j:100,4,1,zk gk,598,713,poor
son,son,sʌn,"n. a male human offspring
n. the divine word of God; the second person in the Trinity (incarnate in Jesus)","n. 儿子, 女婿, 子孙
[法] 儿子, 女婿, 养子",n:100,5,1,zk gk,599,481,son
wide,wide,waid,"a. having great (or a certain) extent from one side to the other
a. great in degree
s. having ample fabric
s. not on target","a. 宽的, 广阔的, 普遍的, 宽阔的, 广泛的, 一般的
adv. 广阔地, 遍及各处地, 广泛地
n. 大千世界",r:7/j:92/n:1,5,1,zk gk ielts,600,940,wide
south,south,sauθ,"n. the region of the United States lying to the south of the Mason-Dixon line
n. the cardinal compass point that is at 180 degrees
n. a location in the southern part of a country, region, or city
n. the direction corresponding to the southward cardinal compass point","n. 南方, 南
a. 南的, 向南的
adv. 在南方
vi. 转向南方",n:100,4,1,zk gk,601,636,south
director,director,di'rektә,"n. someone who controls resources and expenditures
n. member of a board of directors
n. someone who supervises the actors and directs the action in the production of a show","n. 主管, 导演, 董事
[计] 寻向偶极子; 指挥仪",n:100,5,1,zk gk cet4 cet6 ky ielts,603,510,director
leader,leader,'li:dә,n. a person who rules or guides or inspires others,"n. 领导者, 社论, 指挥, 领袖, 领唱者, 前导字符
[计] 前导字符",n:100,5,1,zk gk cet4 cet6,604,463,leader
firm,firm,fә:m,"n. the members of a business organization that owns or operates one or more establishments
s. marked by firm determination or resolution; not shakable
s. not soft or yielding to pressure
s. strong and sure","n. 公司, 商号
a. 坚定的, 坚强的, 牢固的, 结实的, 坚硬的, 坚挺的, 严格的, 确定的
vt. 使牢固, 使坚定
vi. 变稳固, 变坚实
adv. 稳固地",j:16/v:2/n:82,5,1,gk cet4 cet6 ky toefl ielts,607,902,firm
board,board,bɒ:d,"n. a committee having supervisory powers
n. a stout length of sawn timber; made in a wide variety of sizes and used for many purposes
n. a flat piece of material designed for a special purpose
n. food or meals in general","n. 木板, 甲板, 膳食, 会议桌
vt. 乘船, 供膳食, 用板覆盖
vi. 搭伙
[计] 板",v:8/n:92,4,1,zk gk cet4 cet6 ky toefl ielts,611,667,board
king,king,kiŋ,"n. a male sovereign; ruler of a kingdom
n. a competitor who holds a preeminent position
n. preeminence in a particular category or group or field
n. United States woman tennis player (born in 1943)","n. 国王, 君主
vt. 使...成为君主
vi. 君临, 统治",n:100,4,1,zk gk cet4 ky ielts,612,2080,king
us,us,ʌs,"n North American republic containing 50 states - 48 conterminous states in North America plus Alaska in northwest North America and the Hawaiian Islands in the Pacific Ocean; achieved independence in 1776
n a base containing nitrogen that is found in RNA (but not in DNA) and derived from pyrimidine; pairs with adenine
n a heavy toxic silvery-white radioactive metallic element; occurs in many isotopes; used for nuclear fuels and nuclear weapons
n the 21st letter of the Roman alphabet","pron. 我们
[经] 美国",p:100,5,1,zk,614,113,us
soon,soon,su:n,r. in the near future,"adv. 不久, 早, 快, 宁可",c:18/r:82,5,1,zk gk,615,610,soon
fail,fail,feil,"v. fail to do something; leave something undone
v. be unsuccessful
v. disappoint, prove undependable to; abandon, forsake
v. stop operating or functioning","vi. 失败, 缺乏, 中断, 衰退, 失灵
vt. 忘记, 使...失望, 缺乏, 不及格
n. 不及格",n:1/v:99,5,1,zk gk,616,808,fail
chance,chance,tʃæns. tʃɑ:ns,"n. a risk involving danger
v. be the case by chance","n. 机会, 意外, 可能性
vi. 偶然发生
vt. 冒险",v:1/n:99,5,1,zk gk cet4 ky toefl ielts,617,613,chance
share,share,ʃєә,"n. assets belonging to or due to or contributed by an individual person or group
n. any of the equal portions into which the capital stock of a corporation is divided and ownership of which is evidenced by a stock certificate
v. have in common
v. use jointly or in common","n. 部分, 参与, 一份, 参股, 份额
vt. 均分, 分担, 分享, 分配, 共有
vi. 分享
[计] 共享; DOS外部命令:在网络或多工系统中提供文件共享
文件锁定及检测磁盘更动和对超过32MB硬盘分区的支持",n:37/v:63,5,1,zk gk cet4 cet6 ky,620,711,share
lord,lord,lɒ:d,"n. a titled peer of the realm
v. make a lord of someone","n. 统治者, 阁下, 上帝
vi. 称王, 作威作福
vt. 使成贵族",v:3/n:97,4,1,cet4 cet6 ky,622,31607,lord
simple,simple,'simpl,"n. any herbaceous plant having medicinal properties
a. having few parts; not complex or complicated or involved
a. (botany) of leaf shapes; of leaves having no divisions or subdivisions
s. unornamented","a. 简单的, 普通的, 朴素的, 单纯的, 绝对的, 初级的, 原始的, 迟钝的
n. 出身低微者, 傻子",j:99/n:1,4,1,zk gk ielts,624,763,simple
serve,serve,sә:v,"n. (sports) a stroke that puts the ball in play
v. serve a purpose, role, or function
v. do duty or hold offices; serve in a specific function
v. contribute or conduce to","vt. 可作...用, 服务, 经历, 招待, 供应, 送交, 对待
vi. 服务, 服役, 侍应, 适合, 有用, 开球
n. 发球, 轮到发球",n:1/v:99,4,1,zk gk,625,401,serve
